Ontology	OntologyLoading	Classification
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_19209cc3-8c9b-43e3-8030-76d4ec6deec0_adult.rdf_functional.owl	820260949	205316775
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_192187d1-4123-4eff-90b3-edfe394f1432_3B8_cheese.ttl_functional.owl	830841301	219962705
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_19225851-bd88-4b53-99fe-b18e985a9dd3_n.obo.PREVIOUS_functional.owl	1222510015	864882595
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_19236968-0ae2-4fc9-b885-f8fca6435bc2_Gold_leaf.ttl_functional.owl	765906693	228615644
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1926f433-a5ed-454b-a05e-46cf1cee9d75_el_display.rdf_functional.owl	813225993	231471670
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1931bdad-410a-4f37-bf8b-a851bebb9357_Brie.ttl_functional.owl	772388106	209218588
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1932acc6-3fa9-41e7-a761-43396ae10494_ontomusica.owl_functional.owl	869116052	219161464
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1937347d-7595-4592-9f48-9d424508acbc_Caulking.rdf_functional.owl	851819313	214889392
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_193fe309-0933-4750-a30c-b29a94415bbd_FBdv.owl_functional.owl	775632907	280318296
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_194071fe-2647-424e-b75b-5b731e12df58_C_battery.rdf_functional.owl	796147462	216904330
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_19433c70-c6eb-4920-9ffb-34cf8bc766ca_Tart.rdf_functional.owl	784138849	215036043
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1943f3e0-e02b-43c4-8be0-887c00c50be2_odSolutions.owl_functional.owl	789659051	264875061
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_194904ea-bb76-43a2-b5f8-57c374145216_less_dress.ttl_functional.owl	820813264	225403048
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_194ce15e-4799-4bb6-9e4b-e9bcbf122b40_controller.ttl_functional.owl	789902094	218600183
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1959161b-9d79-474a-adc6-f9f0e575e5e3_shing_lure.ttl_functional.owl	776839598	228345793
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1969743c-585d-40e2-933d-c3b79779e7d0_Velveeta.rdf_functional.owl	805130553	219447525
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_196c959d-2d8d-4f47-8829-b058b8566d62_NIFQuality.owl_functional.owl	1294732405	-40945981355770
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1979e64f-1431-469d-9a2d-ae6500efdf16_l220050505.owl_functional.owl	762733083	230337663
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_198266dc-9979-40f0-8ccd-dbac15d6a886_biol.owl_functional.owl	869221020	321426606
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_198b4a89-79e8-4a2f-8b2c-5e41e16ba9f9_anical_fan.rdf_functional.owl	803966618	217910363
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_198b5a81-1a56-4b6a-b5e9-cdc4b3d13a02__Yorkshire.rdf_functional.owl	783677683	221171131
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_199d7d2b-3fa3-464d-a5fe-2f279788a131__loaimport.owl_functional.owl	817752580	263103042
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_19a54692-1b28-40cf-b0c5-a1e216fd7236_Iron.rdf_functional.owl	751557082	222499123
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_19a6776d-26fd-4697-bade-7f4384108614_astroHelio.owl_functional.owl	948297327	700904403
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_19b107c2-6e7f-4543-8039-4b6cc19df559_ead_crumbs.ttl_functional.owl	767564669	220731959
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_19b868f4-d568-4bfe-9562-5c72353d09c3_classified.obo_functional.owl	946986996	469829122
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_19bba1db-d847-4017-8072-5a8d22df4d70_so_Palmita.rdf_functional.owl	786965162	229899262
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_19bf7357-5896-433a-96f5-550fdced9f46_Cobblestone.rdf_functional.owl	758710179	227818674
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_19bfda4d-1bd0-490b-91b8-a5740891fe29_le_grinder.rdf_functional.owl	757415103	211969609
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_19c1897e-ed48-430e-bf23-81b6d94e6236_onto.rdf_functional.owl	777521936	226289869
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_19c68c88-def2-4dd2-b8de-d85544b1433f_phenElecMag.owl_functional.owl	1044692208	488277193
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_19c815e6-3edc-4e5a-a0ec-85d911eac3e5_Squeegee.rdf_functional.owl	818744762	216635770
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_19c96939-b7eb-420c-b1be-4a587bcb5e10_dtn.owl_functional.owl	778085435	246226853
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_19d2d4a2-3610-4681-88f1-5d5616f011af_gnetometer.ttl_functional.owl	799840853	223659654
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_19d42047-260f-4ffe-b14a-4819fbe7ae2b_Fruit_sours.ttl_functional.owl	773370660	219180202
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_19d5a281-6a6f-4e2a-a384-9e077831799d_drelations.owl_functional.owl	790697417	229308929
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_19d65e71-0655-4641-a637-ac6aae241487_dlp.owl_functional.owl	834779207	273090645
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_19dbdea9-2446-4d7b-86ef-3acaa09be07b_Caciotta.ttl_functional.owl	790105478	232624341
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_19deea53-8a8c-48c0-9cde-99140ba1a5e2_tance_edit.owl_functional.owl	914357934	312617321
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_19e0fc7e-0a87-483d-a67b-fc9a695b2770_ogy_v2.7.1.owl_functional.owl	788193192	241589866
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_19e14cc8-e424-4523-9ebc-fba3d73b9bc4_building.rdf_functional.owl	805032303	240402708
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_19eb1bf5-5af7-41bc-bac4-4cf6ed600fd0_trSediment.owl_functional.owl	1077337751	491247712
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_19eb90ee-2225-4edd-9e9a-f7204ef9fd2f_oscillator.rdf_functional.owl	787374766	227385480
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_19ec4aa2-c849-4d29-911a-981d4f89ecd3_lir.owl_functional.owl	816139487	221905757
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_19ed706b-5329-4a22-a92a-39e955c401da_ca_Kosteli.ttl_functional.owl	845067824	231243666
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_19f93cdb-1c97-4a5b-9ca2-ac3f608be2fc_atmo.owl_functional.owl	950144035	432442094
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_19f9f512-dc82-44e1-ad3a-2b91e38c10af_MO_spatial.owl_functional.owl	837086169	237712619
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_19fdf8cd-402d-4871-885a-f887c1b89d10_opl.obo_functional.owl	840767224	240350548
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1a037ae1-e3ff-4564-a364-4397e736f319_lisensembl.obo_functional.owl	1972937334	1067621117
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1a063c66-cce1-42a3-b6cc-14e8cb62716c_Pantysgawn.ttl_functional.owl	772569151	217841386
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1a070fd1-ce64-44c6-8752-ae6257642a26_Monks_bench.rdf_functional.owl	808812861	224952506
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1a17a2b9-a2ce-4c18-b7f4-5af134f05ca9_dTransport.owl_functional.owl	1068811725	495181030
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1a1bba74-2d42-4184-992a-401f8b430813_Sauna.ttl_functional.owl	795490097	220850998
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1a25f7d6-fee0-459e-bd9b-63d9dfc21da9_OExtension.owl_functional.owl	800185617	216298618
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1a281549-2a09-4bc9-8de6-7a899efe7b32_ECO.owl_functional.owl	828892047	209220677
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1a284d14-21c0-4da4-bf17-f9b5f9b4e8b3_a_20110129.owl_functional.owl	920960589	310958564
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1a31515c-337b-4308-9674-fcf854f78cc9_mecv.owl_functional.owl	804959673	209263257
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1a383940-f47b-41f2-b035-0c4e9998e9eb_units.owl_functional.owl	771134560	210396537
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1a48cbdf-e5e4-4357-950d-5961118db455_Wurstsalat.rdf_functional.owl	839426505	224641222
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1a5eec94-f14b-4653-a002-fd63a344e9a9_2_20091006.owl_functional.owl	996869849	430428941
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1a6a55c4-89f4-424f-9c16-92ed1b1d5f97_matrAerosol.owl_functional.owl	1124582656	517632931
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1a6cb2a3-20ee-4cae-bb82-21bfe2937597_onto.rdf_functional.owl	778471624	232198718
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1a6cb89a-2c0d-4312-9d12-de7432da7de8_Sago.ttl_functional.owl	793973451	227589675
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1a795294-fb24-4c07-a549-e2f25d20c376_nif_backend.owl_functional.owl	952497013	396077007
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1a86c5b1-22ca-4621-87b7-c4825a7ff5e0_prerelease.owl_functional.owl	1827053362	1509917348
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1aa5b2d1-a2ca-47e6-a3ef-9938911b6fdc_ddle_valve.ttl_functional.owl	794284791	217106512
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1ab117f4-3903-4d12-bb7d-226f3f7fe640_envo.obo_functional.owl	869083825	312049206
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1ab233ac-c005-476f-95fa-61c0c7515ae2_v_1_4.owl_functional.owl	782955469	246559480
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1abd1de2-b05f-4c77-bb68-6ca320fc2ebb_poundHalon.owl_functional.owl	860221897	316697035
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1acd790d-6925-4043-af18-f6e071fb7839_CategoryCC0_functional.owl	791828642	207731384
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1acfcb1c-58e9-463f-96de-005c21273db1_onstraints.owl_functional.owl	786989982	232148880
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1ad584e5-ca51-4bd9-bc6c-c5baef4e4c84_ofntb_v1.owl_functional.owl	789767180	224571685
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1adb0316-7fd5-4a60-8e36-062fa07f2d0f_units.owl_functional.owl	759378015	210052813
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1ae07ec6-fe69-495e-b085-2907688d22f3_stateRole.owl_functional.owl	1031246087	561282713
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1ae83c60-e25b-4f30-afda-9a407d2da8e3_ra_anatomy.owl_functional.owl	896492830	370096448
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1afe6701-b313-4dc3-beb0-9a1605897f31_test.owl_functional.owl	836606400	223516226
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1b1190fb-0297-4ccd-a39b-2036eec39617_LP_record.rdf_functional.owl	809514691	222706755
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1b222aef-b11e-47a3-9890-669ac71d7b99_id_airship.ttl_functional.owl	806434511	224291921
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1b25f96c-a3d1-4eb0-ad84-ed158c8a245c_relaClimate.owl_functional.owl	1047413861	692793346
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1b2ba6f4-4828-42da-9165-be91b6529c56_uberon.owl_functional.owl	1482793701	1720922401
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1b2f8ac7-f905-4bd8-8b33-d23e4422820e_Lye_roll.ttl_functional.owl	762552242	214512886
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1b2fbb05-42b1-4f57-93d8-417958fd80e6_peedmaster.rdf_functional.owl	761750029	221969836
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1b332f07-f7b6-44ce-b087-e3bd2425341e_cco.obo_functional.owl	3394143268	2219733297
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1b349638-ddb8-407b-897c-47f8302d4f2e_BioMeshTop3.owl_functional.owl	1097687191	526914570
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1b376225-5d7e-49ee-9513-3e00ee758f9b_dam_cheese.ttl_functional.owl	758118293	218033669
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1b396a4a-3993-442c-8733-2f8e6f09f7a4_ments_View.owl_functional.owl	835118875	309707214
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1b39ed51-1fdf-462b-82bc-9982dc0d905a_realm.owl_functional.owl	1095001080	568778523
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1b3b146e-696c-4cd9-81d0-bc1144a3dfa8_video_game.ttl_functional.owl	798482068	226221874
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1b3d0d10-70ae-4229-bf10-94ee52a3208e_codkernel.owl_functional.owl	773435694	223672706
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1b406a3c-58b5-4325-8a21-f72158f55c11_e.obo.PREVIOUS_functional.owl	1633761169	790421118
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1b5908bd-2bf0-456f-9b61-1b877f7a3e4a_Robiola.rdf_functional.owl	817543497	217194723
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1b5edc8a-cab0-4f29-a46e-e903eb9ab8ed_fostech.owl_functional.owl	794585431	213806659
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1b618891-3867-49ae-9e8b-9bed4a8700fe_iasted.owl_functional.owl	838776025	235498938
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1b63ee3c-936f-4d8c-b362-20670d327b1e_phenAtmoSky.owl_functional.owl	1159386095	568700357
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1b670ea4-90e2-4c38-8266-225bff815f4f_Tire.ttl_functional.owl	796680751	227813316
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1b6732f1-f58c-4a7b-bfd2-2ead8c2da95d_onto.rdf_functional.owl	851759777	233184260
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1b77b238-0497-4666-89c7-af93b706ed69_VAX.rdf_functional.owl	798771147	233271536
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1b7aee41-fe50-4f81-bfd2-69a5d50b862f_xml_v0.1.owl_functional.owl	809049327	188800485
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1b7eceb2-0f3c-4424-a9a1-66897ec01f80_rosetta.owl_functional.owl	764977675	250200236
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1b81ea35-983c-4230-ba83-86a93eec7c87_tric_watch.rdf_functional.owl	860022913	232452705
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1b8adcb6-7ece-4a76-9a7e-0c3847ff4c50_Bratwurst.ttl_functional.owl	771410712	217593391
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1b8f465b-f3db-4537-9499-5a1e9226ea99_rDataModel.owl_functional.owl	1074320393	563108240
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1b8fd0d2-5e00-4472-9299-11b11604ad18_edElements.owl_functional.owl	799809444	249107440
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1b92bc83-0e2a-4f22-881d-5ab20991ddbd_iwn3.owl_functional.owl	808073867	228519531
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1b969f77-56af-4bc7-993b-a7f8a0c2523f_mboldt_Fog.ttl_functional.owl	806394114	230264770
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1b9bc6c9-d156-4a1c-a821-014fcf3ae7c5_20090907.rdf_functional.owl	793281926	265605886
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1ba6e8d8-1a1d-4e0f-a0c9-b1ce708fd00e_envo_xp.owl_functional.owl	948232049	297249312
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1ba80777-0ea3-4628-97f8-fd2448923418_Scratch_awl.ttl_functional.owl	834352875	223065629
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1bb9860d-1c07-4192-8d14-16f5ab4b14e6_mirador.owl_functional.owl	914692572	343352492
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1bbca25a-0aa8-4cc0-acbf-3634ed453ae5_UBERON_functional.owl	1327358365	1272962842
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1bc1994e-8f01-4309-aacf-0a2913352aad_rge_cheese.rdf_functional.owl	781595788	218503169
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1bcc0e8d-44f9-49ae-a5c9-7e5facd42cfd_Bombarda.ttl_functional.owl	808754975	235611569
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1bd35f8a-f288-4333-9c56-be44d38fbe4d_Elephant.rdf_functional.owl	805048091	217952770
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1bd640c1-ccf5-4910-9673-9abca79febf7_cmmi_test1.owl_functional.owl	881886294	262069620
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1be661fa-43bb-4c4c-adbc-51ffd7e788c8_bookroom_functional.owl	815581359	246322486
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c0a729d-02dc-4789-8b49-b5a7679c9ff1_gyVersion3.owl_functional.owl	802137678	223655978
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c0b94a1-e148-479c-8717-1a576e48e7ec_Lowboy.ttl_functional.owl	772658415	217722580
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c0bc649-8593-4a35-af71-085d3ce54573_onto.rdf_functional.owl	823266407	240751070
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c0efde0-5fdf-44a5-81ee-a4ec0f85b33c_le_systems.rdf_functional.owl	792054872	232632009
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c0f3396-eb17-4207-8316-211c7ada48d0_Hatstand.ttl_functional.owl	780233720	208318548
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c14ca74-54ee-48ed-a948-c9b52de0197f_eriomerged.owl_functional.owl	3408271760	2453242561
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c1840b2-63ce-4122-baf7-8b96bb92dc38_ntial_sash.ttl_functional.owl	847195188	220032223
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c209f66-1cbc-432e-9a87-899b58cec461_obi.owl_functional.owl	972630877	435955599
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c2a8c16-4c7a-4d77-ab0e-4656fb59d24d_tity_theft.ttl_functional.owl	782291624	220761822
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c33e136-9f14-4127-ac0c-f3d874b51133_Cuttlefish.rdf_functional.owl	776579488	221229452
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c377542-aa8f-49fe-99b0-9fcf388751fa_Intel_8088.rdf_functional.owl	771956341	222982117
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c39359e-15c6-4191-bd39-86cb4df45359_onto.rdf_functional.owl	807038000	233592615
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c3bac4f-4f4e-4518-bc86-0377d3dc6c32_Wahoo.rdf_functional.owl	809574765	226833018
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c424762-c1ff-48b5-9271-9a62077ceba4_llekipferl.rdf_functional.owl	774716869	217720519
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c48131e-1d5f-4e59-aa6d-3cd9a6c8c62b_eam_cheese.rdf_functional.owl	818286654	223513859
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c6221c0-89c0-4ed7-b1ac-3724019b5fcd_LMM_L1.owl_functional.owl	819448311	312506000
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c638dd6-b4f8-4e00-9c20-97a79e6c8b9b_gd2rServer.owl_functional.owl	838730625	233851295
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c6550ac-7687-4107-8379-14a7f6f9c304_ition_coil.rdf_functional.owl	851340626	219278444
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c65961b-2d20-4bfe-9805-fe510d23c600_r_aircraft.ttl_functional.owl	794762440	225119082
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c6a4af9-ac8a-4354-b401-5d7ee87e56af_Wheat.rdf_functional.owl	787396751	219884969
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c6fa4e4-6445-4f97-8cb6-d29abbb098f8__component.owl_functional.owl	974316211	464469448
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c7145f4-3b5e-4af0-810d-93306c33c50d_Girder.ttl_functional.owl	767723238	223429819
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c7b4176-1a6f-4e95-8de9-ae398898b553_ESG_test_4.owl_functional.owl	828201808	253627290
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c89563c-23ea-473c-b277-00bb599edae9_mo.rdf.bib.owl_functional.owl	810948564	223081110
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c8cccb4-52f4-478b-9262-fa701006c18b_D_battery.ttl_functional.owl	774602487	224648369
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c8f3bf8-b5ac-428b-9ef4-1174e7e446b4_prerelease.obo_functional.owl	1140675681	590243632
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c8ffcd9-def5-44ca-8b8d-daa850c8af79_OuM.owl_functional.owl	794359407	246996424
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c9890fe-c7bf-4798-9707-a7272a7c1451_tam_cheese.ttl_functional.owl	843490481	215183718
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1ca758f5-aa0a-4523-b7e5-6c574bebd9f4_an_anatomy.owl_functional.owl	833870807	280553442
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1ca8bc80-f74e-4145-a5fd-66c9fed0246e_dMesoscale.owl_functional.owl	1078623419	515830484
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1cb4e455-3c0c-4117-9aa6-b40a06ccb8c3_unit.owl_functional.owl	933253002	475726835
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1cb774b6-ad95-4e1c-b419-f34f6e591ce1_ttle_valve.rdf_functional.owl	804760775	217420627
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1cbab943-e664-4e18-9df4-dc9dc389c81c_Design.v11.owl_functional.owl	795778074	227247894
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1cbb90bc-e57b-4916-a260-8978e53cb1c1_Opera_coat.rdf_functional.owl	769283134	221257410
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1cbe45f5-9dd5-4028-a1d7-d58b6ad697bb_Bolillo.ttl_functional.owl	761039981	221561884
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1ccc6df9-c6b7-44e3-aba3-03f883e3caa8_munication.owl_functional.owl	770667234	265405147
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1cce70fb-0fb0-4d35-a778-e74b6039362a_Cultivator.ttl_functional.owl	777803383	219541530
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1cdf362c-2ae8-4727-b5e9-576130834e04_OBI.obo_functional.owl	1412246622	589073270
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1ce518f6-3efe-494b-8787-352b97d321aa_onto.rdf_functional.owl	837284162	226205990
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1ce7d1d6-d67d-4933-a9c1-519a164d41ab_eservative.rdf_functional.owl	769547216	216874752
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1ce9731f-2026-46d0-8ab4-724533e88e30_Hushllsost.ttl_functional.owl	821961638	235389020
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1cecf3e4-bbc8-4731-9a6f-dc7d2d38c064_Phenol.ttl_functional.owl	808036085	217931679
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1cef2d9c-1c3d-4610-b9fc-20e70d308307_Chupa_Chups.ttl_functional.owl	807594839	216299686
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1cf42173-419d-4450-bc0b-656b1fc2f417_Sukhoi_Su27.ttl_functional.owl	789075386	238430959
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d01a7d1-79cf-41c2-b424-69d227f44d8c_na_sausage.ttl_functional.owl	760624694	214898486
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d0294d3-733e-4e41-9c97-2993ce990548_cal_cheese.rdf_functional.owl	771935958	216984956
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d235bfb-2df4-4b87-8290-15c149c4eb76_protontop_functional.owl	796759964	233691381
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d237276-8068-4d48-b80c-dfb2431012d3_ndiesSiteA.owl_functional.owl	805458626	234927202
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d252e35-f2fc-4df1-9e3c-46843c6c07d0_eSituation.owl_functional.owl	776860131	225973134
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d2653a6-1b3c-4515-8fce-e8b7f01aa294_ficial_fly.ttl_functional.owl	772857587	224028272
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d26a1b5-760e-4465-900f-4b705570fadc_ding_block.ttl_functional.owl	821157776	218299245
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d28d07d-d1f9-4e1a-9afb-1bb8062ed242_model.owl_functional.owl	799053470	264419329
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d32c9c1-93ae-49bf-a5b3-34e8780a80b1_Trout.rdf_functional.owl	774764263	220169629
