Ontology	OntologyLoading	Classification
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00376.owl_functional.owl	844520127	505957594
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00380.owl_functional.owl	976542510	1164895217
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00381.owl_functional.owl	982489067	990266992
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00388.owl_functional.owl	774485827	228672117
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00392.owl_functional.owl	828570413	466664012
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00396.owl_functional.owl	839525111	440436398
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00399.owl_functional.owl	850901527	410412927
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00401.owl_functional.owl	864237086	385911984
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00417.owl_functional.owl	789784834	276529667
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00500.owl_functional.owl	941207009	910094099
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00534.owl_functional.owl	862569267	345129592
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00538.owl_functional.owl	813753510	225392189
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00539.owl_functional.owl	782322996	249316171
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00574.owl_functional.owl	845292380	439569935
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00677.owl_functional.owl	901003270	1082285141
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00757.owl_functional.owl	17812717288	39798579568
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0075a29f-7bd0-4861-8b22-65a2c25ec039_vt.obo_functional.owl	927192164	625197537
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00787.owl_functional.owl	1988079787	103858069956
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00832dbc-5333-479b-aec9-fc623d532af6_notype_xp.owl2_functional.owl	1049841362	2190431389
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00ab0f05-e76c-463d-bfa9-79f4e2b9949f__reriotype.owl_functional.owl	1602727828	1445026190
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00b27d6c-5532-43aa-902c-2468b7407841_classified.obo_functional.owl	956949135	711331427
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00b86bdc-e16b-46bf-93fb-9cde6849dcc8_onto.rdf_functional.owl	763103847	166021710
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00cd6685-258f-4e6b-8ad9-c071710ff8bc_rex.owl_functional.owl	845236641	359496249
/media/uoa/Data1/ore2014_dataset/ClassificationEL/01020666-768a-494d-bfda-6d9a4eedaf52_enspanther.owl_functional.owl	1365386063	1304635056
/media/uoa/Data1/ore2014_dataset/ClassificationEL/01053c56-6d83-4763-9aee-f9f36c1aec42_EHDAA2.obo_functional.owl	1166056695	1061399417
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0114933a-4dc8-4fe1-a966-81e46b6c4d89_an_anatomy.obo_functional.owl	816936120	338459832
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0145c9fc-5708-4517-a909-1e574b4c39db_nboel.obo_functional.owl	842699126	402784509
/media/uoa/Data1/ore2014_dataset/ClassificationEL/01465c1b-9738-418e-baaa-b0b421453a15_miro.owl_functional.owl	925263202	783202558
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0147e189-1bbb-4e53-bf7a-5a45f561fc5c_nnotations.owl_functional.owl	3308365212	1003964413654
/media/uoa/Data1/ore2014_dataset/ClassificationEL/015f8405-f234-4e27-a9d3-0bf659b9e785_mpath.owl_functional.owl	831518170	327450371
/media/uoa/Data1/ore2014_dataset/ClassificationEL/01604f5c-bb75-41a2-8535-6eb587f4ef5b_egoryRdfsClass_functional.owl	762499309	-241424001308988
/media/uoa/Data1/ore2014_dataset/ClassificationEL/01696fcb-aaae-4967-a355-6495c56d940f_ings_v3.01.rdf_functional.owl	812862144	-241424979506912
/media/uoa/Data1/ore2014_dataset/ClassificationEL/017ba95a-fd2a-4957-894a-eab3f6fe846a_humancobra.owl_functional.owl	973206255	1222769713
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0184bd80-510f-4470-b515-29ceda7e21b4_egoryFoafAgent_functional.owl	792762101	-241428253040102
/media/uoa/Data1/ore2014_dataset/ClassificationEL/01951143-a1ee-44e6-93eb-0b82c695c0e4_gumo.owl_functional.owl	835261961	331526811
/media/uoa/Data1/ore2014_dataset/ClassificationEL/01c6900c-64b6-43ca-b529-c83ea06637b2__component.owl_functional.owl	875667873	460424064
/media/uoa/Data1/ore2014_dataset/ClassificationEL/01d8952e-9fe6-4df0-b521-857ac465edcb_xco.obo_functional.owl	833900850	263973329
/media/uoa/Data1/ore2014_dataset/ClassificationEL/01e6c221-0cc3-4315-9d50-aad6d8f1dc4d_MAT.obo_functional.owl	831838710	277232943
/media/uoa/Data1/ore2014_dataset/ClassificationEL/01f8e992-0d68-48cc-9f0a-d005cd56547e_s_musculus.obo_functional.owl	1187045044	975046330
/media/uoa/Data1/ore2014_dataset/ClassificationEL/02026428-5edc-4e90-aa69-6e841e891c69_d_nesting.owl2_functional.owl	793913795	277552445
/media/uoa/Data1/ore2014_dataset/ClassificationEL/02210f4d-8e32-412d-88aa-13494ff93163_n_anatomy.owl2_functional.owl	865318438	512629177
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0223fe0b-6717-4e60-bdde-d6c4b4bedba0_onto.rdf_functional.owl	784900544	182877364
/media/uoa/Data1/ore2014_dataset/ClassificationEL/022cbd0a-7c5f-49a5-b294-80c3e4859d7d_classified.owl_functional.owl	776384995	280571486
/media/uoa/Data1/ore2014_dataset/ClassificationEL/02359e23-1f62-4cf6-83b4-2d75088fc4b6_lom.owl_functional.owl	769191010	167946954
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0236fd90-bb5c-4c11-ac91-d3be2fa17611_es_bridge.owl2_functional.owl	1246385975	1024336662
/media/uoa/Data1/ore2014_dataset/ClassificationEL/02544518-4782-4794-93b8-2b7556fbdab3_agrovoc.owl_functional.owl	1399279436	1249810581
/media/uoa/Data1/ore2014_dataset/ClassificationEL/026f5d10-35d6-4928-97bf-7e74282f3e7c_velopment.owl2_functional.owl	815798117	504828157
/media/uoa/Data1/ore2014_dataset/ClassificationEL/02848000-8a45-4114-a9ea-0b062dcc27b4_sh_anatomy.obo_functional.owl	1078128525	884119821
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0289874e-4b78-4e47-b349-bf866a9c1044_er_anatomy.owl_functional.owl	916003296	706664978
/media/uoa/Data1/ore2014_dataset/ClassificationEL/028f4d47-8b9f-4408-9f32-f64909152c1c_onto.rdf_functional.owl	769632368	168336795
/media/uoa/Data1/ore2014_dataset/ClassificationEL/02a11281-47b3-484f-b817-e052aa0926f5_ogyProtege.owl_functional.owl	1294074986	1243585923
/media/uoa/Data1/ore2014_dataset/ClassificationEL/02a1b623-a63b-425e-bb23-789e98a33591_ss_xp_self.obo_functional.owl	877032078	490211837
/media/uoa/Data1/ore2014_dataset/ClassificationEL/02a93afd-d26b-46b4-8c27-158c0cff8f63_loggerhead.owl_functional.owl	794891993	279867480
/media/uoa/Data1/ore2014_dataset/ClassificationEL/02aabb7a-7881-4639-9ec6-c0bf1722e0b5_flanzenatlas_K_functional.owl	809296045	-241459501827106
/media/uoa/Data1/ore2014_dataset/ClassificationEL/02ab3076-f809-4d05-9a69-773b08f2b1a6_ehdaa2.owl_functional.owl	1129291884	1303513134
/media/uoa/Data1/ore2014_dataset/ClassificationEL/02b17082-5f51-41ee-8750-74f7c79c3026_Actor.owl_functional.owl	776389297	206686562
/media/uoa/Data1/ore2014_dataset/ClassificationEL/02bf5bf4-13c5-417b-88cc-f8f4a06f59c1_zz.owl_functional.owl	806908204	287143381
/media/uoa/Data1/ore2014_dataset/ClassificationEL/02ce1c5e-99f2-4209-abfa-4ab6055ebc99_flanzenatlas_H_functional.owl	769040063	-241465327979219
/media/uoa/Data1/ore2014_dataset/ClassificationEL/031191c6-b4f6-46b7-bc5d-4755e3836523_fbspsimple.owl_functional.owl	1032714424	1435389236
/media/uoa/Data1/ore2014_dataset/ClassificationEL/032ec1a0-864c-48d8-b381-cf2a152ec49a_oc.obo.CURRENT_functional.owl	822096237	308444179
/media/uoa/Data1/ore2014_dataset/ClassificationEL/033a534e-490c-4caf-a5a2-1ba8f4b0ff19_onto.rdf_functional.owl	764788554	162346034
/media/uoa/Data1/ore2014_dataset/ClassificationEL/03450d8d-e27b-4763-b000-6129473bfff4_mp.obo_functional.owl	1117404392	1184699841
/media/uoa/Data1/ore2014_dataset/ClassificationEL/034c7b8c-06dd-4c6f-b1b4-1ce3e84c9b07_PW.obo_functional.owl	842414577	350383681
/media/uoa/Data1/ore2014_dataset/ClassificationEL/034dfba3-de08-41c0-a828-1e4fd9ffacfa_ct.obo.CURRENT_functional.owl	885131883	590578016
/media/uoa/Data1/ore2014_dataset/ClassificationEL/035dec2d-84f6-44cd-9ea2-cc909cf701b2_p.obo.PREVIOUS_functional.owl	838691149	418367845
/media/uoa/Data1/ore2014_dataset/ClassificationEL/03aca579-e70f-47ec-a5d4-5a80624e1ab0_1_inferred.owl_functional.owl	894438840	1595216140
/media/uoa/Data1/ore2014_dataset/ClassificationEL/03b7d71f-8d52-4d70-8000-9209ef0958dc_LIQO_ver1.0.owl_functional.owl	841570516	809542379
/media/uoa/Data1/ore2014_dataset/ClassificationEL/03d08800-8a69-4aa1-9857-90813d251be8_imitive1.0.owl_functional.owl	773033151	162389656
/media/uoa/Data1/ore2014_dataset/ClassificationEL/03e89000-6869-4c1c-95dc-bd069b154b3a_classified.owl_functional.owl	823640875	304792303
/media/uoa/Data1/ore2014_dataset/ClassificationEL/04096b24-000d-4d49-94bc-1ee51d41f07e_ontoderm.owl_functional.owl	876948561	310148587
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0431efde-8b36-4395-9dfd-2cec62ded032_y.obo.PREVIOUS_functional.owl	886714573	561399797
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0439ba09-2667-4b33-993a-7db4ae2ef8b9_miro.obo_functional.owl	936384935	798959725
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0441386e-7bc3-4e91-8ca3-4fe712bfe748_idomal.obo_functional.owl	935376024	737662695
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0463b024-7835-4951-b38d-8c1883a37aa3_Governor.owl_functional.owl	778680938	228047223
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0467fba4-c072-48bc-9c80-86db50415771_eo.owl_functional.owl	802426248	268480511
/media/uoa/Data1/ore2014_dataset/ClassificationEL/047ccf0a-9286-49a2-89fc-caa3a79a1ec4_e.obo.PREVIOUS_functional.owl	883215724	462044018
/media/uoa/Data1/ore2014_dataset/ClassificationEL/047db972-b42a-4b07-a9f8-350a25946255_manprotege.owl_functional.owl	936469867	-241494857029074
/media/uoa/Data1/ore2014_dataset/ClassificationEL/04c27412-1ec9-4ca3-8d7b-4af522de50b2_doid.obo_functional.owl	1084061713	854376990
/media/uoa/Data1/ore2014_dataset/ClassificationEL/04e99da3-9bae-4ba0-9acb-95f4d5a78ada_er_anatomy.obo_functional.owl	894438118	730389667
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0533595c-ead5-40f5-a57d-39f8bfd69a04_KategorieNerven_functional.owl	763285249	-241499695626169
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0549632b-d4db-47ad-a816-fe960fbab57d_Cardinal.owl_functional.owl	794076801	225080650
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0552ebca-2b2f-4d14-af4a-9ffaac6a5159_HAO_functional.owl	1025385054	2173096545
/media/uoa/Data1/ore2014_dataset/ClassificationEL/055a02d0-c468-4729-ab70-d301b0c99c21_sgenechrom.owl_functional.owl	1313906347	1395265133
/media/uoa/Data1/ore2014_dataset/ClassificationEL/055e9980-d5ac-484f-bfcc-b62b0135b80f_imr.obo_functional.owl	1129558105	1050330997
/media/uoa/Data1/ore2014_dataset/ClassificationEL/057f47fd-45a4-4f88-8f5b-fad1a26b4c24_mmo.owl_functional.owl	807293985	252562862
/media/uoa/Data1/ore2014_dataset/ClassificationEL/059be0e8-6a11-4a6f-9e21-52b393d60feb_a_ontology.obo_functional.owl	780648294	209321522
/media/uoa/Data1/ore2014_dataset/ClassificationEL/05aa3148-2984-473a-b4d7-5a97ef55b620_nsynset2D0.rdf_functional.owl	2182519537	2889593645
/media/uoa/Data1/ore2014_dataset/ClassificationEL/05d1a3f4-fee8-4bfb-8324-c32403f9fbb4_Band.owl_functional.owl	773562666	206928627
/media/uoa/Data1/ore2014_dataset/ClassificationEL/05e21cac-d2a1-467c-bbe9-97c568663d68_10090.rdf_functional.owl	779136846	201861234
/media/uoa/Data1/ore2014_dataset/ClassificationEL/060d1a69-aeaa-4b91-996a-628b2efa9d60_ry_biology.owl_functional.owl	788475990	198528911
/media/uoa/Data1/ore2014_dataset/ClassificationEL/061c8c2c-c09b-4496-9ffb-16118b5507f7_Aircraft.owl_functional.owl	794575485	259757511
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0631b0c3-b2cf-4880-b128-dc263545fe81_eHexenprozesse_functional.owl	769859979	-241522063288176
/media/uoa/Data1/ore2014_dataset/ClassificationEL/06351fae-998e-422e-977e-0c25d1a6c730_Cyclist.owl_functional.owl	823345575	285467644
/media/uoa/Data1/ore2014_dataset/ClassificationEL/06374a6b-539e-498c-999d-be0f044cece0_PropertyEditor_functional.owl	783614762	-241524214559448
/media/uoa/Data1/ore2014_dataset/ClassificationEL/066043ed-e67a-4576-86e5-6440bb9a3a7f_hpmerged.obo_functional.owl	1125720238	1339564302
/media/uoa/Data1/ore2014_dataset/ClassificationEL/066a6af7-677d-4204-9839-23a6730c2d35_nt.obo.CURRENT_functional.owl	788596723	242017706
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0683ced9-e79f-4bc7-a75a-b2c425cdae5d_go.obo_functional.owl	2225179949	10766985964
/media/uoa/Data1/ore2014_dataset/ClassificationEL/069b23e0-2d3c-4532-af90-4a36ad576dc5_zoology.rdf_functional.owl	780581305	-241542216999146
/media/uoa/Data1/ore2014_dataset/ClassificationEL/069be1c1-0d67-4042-8e3e-bbc9ec34a6f6_REX.obo_functional.owl	825325074	355840984
/media/uoa/Data1/ore2014_dataset/ClassificationEL/06a405d6-f348-4ba3-a8ad-bd66210fa433_us.owl_functional.owl	785477735	179724184
/media/uoa/Data1/ore2014_dataset/ClassificationEL/06c9f57b-624c-4e3a-9610-48d68898db4c_HAO.obo_functional.owl	897075101	788810720
/media/uoa/Data1/ore2014_dataset/ClassificationEL/06cc1275-8160-4da6-966f-a2b135d920f9_hp.obo_functional.owl	1153093561	1406719252
/media/uoa/Data1/ore2014_dataset/ClassificationEL/06d27a7f-d087-46e4-9340-95ac4d8848b3_onto.rdf_functional.owl	825872128	168572941
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0707be50-bd13-400e-9664-5a058bfeac93_umls.owl_functional.owl	828820591	185244564
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0721d520-f07e-45cf-8585-5ec1737e60ba_onto.rdf_functional.owl	801103609	188198740
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0724ea7f-e9b2-460f-b5ab-85a868f64b2d_onto.rdf_functional.owl	759565743	165647702
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0745dbda-5142-45d6-8411-2142bc784aaa_fyposimple.obo_functional.owl	999644075	999435178
/media/uoa/Data1/ore2014_dataset/ClassificationEL/074906cd-79f6-4a9b-8d0e-bded0ff3ca48__phenotype.obo_functional.owl	1145779562	1118814708
/media/uoa/Data1/ore2014_dataset/ClassificationEL/074e7838-965c-4a62-9133-e5615249d0e2_s_musculus.obo_functional.owl	1123670449	938866069
/media/uoa/Data1/ore2014_dataset/ClassificationEL/07755c88-21b7-4e1b-9117-55743e7d9690_spd.obo_functional.owl	866266976	367089329
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0778f4da-24b9-4412-b670-0db67ab2ed93_FYPO.obo_functional.owl	975172098	1326503849
/media/uoa/Data1/ore2014_dataset/ClassificationEL/077c8aaf-3813-4cec-b2a4-cdf6c82366e2_inalistype.owl_functional.owl	1242571836	902065144
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0780c1cc-9351-42a5-b0c6-21204bccf8df_classified.obo_functional.owl	2348506787	10705902111
/media/uoa/Data1/ore2014_dataset/ClassificationEL/078c7631-2408-417a-97da-4de176307c68_n_xp_chebi.obo_functional.owl	1069277916	2173870902
/media/uoa/Data1/ore2014_dataset/ClassificationEL/078c8a5e-888d-43f8-974c-07fa5824676d_FBbt.obo_functional.owl	1293101305	1669915980
/media/uoa/Data1/ore2014_dataset/ClassificationEL/07a17151-c37f-4e93-9e65-2c459e27183c_EBI_import.owl_functional.owl	801211171	301253655
/media/uoa/Data1/ore2014_dataset/ClassificationEL/07b4edf0-5daa-4233-9f6d-d25487c600e3__phenotype.obo_functional.owl	1166128607	1165646240
/media/uoa/Data1/ore2014_dataset/ClassificationEL/07b96969-c53e-4563-b6fa-496d0371de6f_nent_xp_go.obo_functional.owl	815877441	308283288
/media/uoa/Data1/ore2014_dataset/ClassificationEL/07dbe207-ab0b-4570-8579-04296a7bc115_ernational.rdf_functional.owl	821149787	260774212
/media/uoa/Data1/ore2014_dataset/ClassificationEL/07e9ab44-2a8a-4515-8de8-db2dd70302d8_go.obo.CURRENT_functional.owl	835972538	408812092
/media/uoa/Data1/ore2014_dataset/ClassificationEL/07f1dd31-69eb-4bfd-9d85-4dbcc9104246_event.obo_functional.owl	954607504	792713813
/media/uoa/Data1/ore2014_dataset/ClassificationEL/07fccd6f-2fdc-4c5f-aee6-1edd6611d2d5_EbGdrcN5Y29ycA_functional.owl	911060692	524177059
/media/uoa/Data1/ore2014_dataset/ClassificationEL/08308ae2-7078-45f8-8553-d3be59a03175_ratebridge.owl_functional.owl	1141446848	1095326943
/media/uoa/Data1/ore2014_dataset/ClassificationEL/085b1f67-63ec-4cab-95e9-3edf96c30fa1_eriofamily.owl_functional.owl	1382775028	1298145799
/media/uoa/Data1/ore2014_dataset/ClassificationEL/08691c7a-7b0a-4db8-b8d8-5cf046b5235e_envo.owl2_functional.owl	859599682	414824007
/media/uoa/Data1/ore2014_dataset/ClassificationEL/086afcb9-d836-44bf-8a44-1c999b2ebdc0_spergillus.obo_functional.owl	779935747	191927400
/media/uoa/Data1/ore2014_dataset/ClassificationEL/086bc8fe-9648-4f9c-973e-88f33d5392a1_gastertype.owl_functional.owl	1233992136	899993902
/media/uoa/Data1/ore2014_dataset/ClassificationEL/08978b2b-04da-4d85-bf76-32127e4ea6e1_animals.owl_functional.owl	827197784	198332610
/media/uoa/Data1/ore2014_dataset/ClassificationEL/08a4ecab-f8ce-4717-8f16-46c4a9ac8177_ontology_7.owl_functional.owl	771357294	-241608761015978
/media/uoa/Data1/ore2014_dataset/ClassificationEL/08af329b-613b-4c0f-b1dc-7883581ffe98_sbf.owl_functional.owl	793422441	194134809
/media/uoa/Data1/ore2014_dataset/ClassificationEL/08c18558-c391-4b1f-84c6-3631d00c948f_protlabels.owl_functional.owl	929229498	484105733
/media/uoa/Data1/ore2014_dataset/ClassificationEL/08d5f44e-5e8d-498f-ab9c-ecdc7d27565e_evelopment.obo_functional.owl	777995853	214635010
/media/uoa/Data1/ore2014_dataset/ClassificationEL/08fc4b78-455f-4ee3-a8a6-4ff94288ff40_ish_label.rdfs_functional.owl	814383398	-241613452615736
/media/uoa/Data1/ore2014_dataset/ClassificationEL/091b5a2b-42d5-4e62-ad9c-accc5776e016__april2007.rdf_functional.owl	763020564	-241614384616210
/media/uoa/Data1/ore2014_dataset/ClassificationEL/091e00db-b909-4856-a8e6-b37221827fd2_ss_xp_self.obo_functional.owl	820744300	411921597
/media/uoa/Data1/ore2014_dataset/ClassificationEL/092612bc-e768-4ecf-b6f1-0f9ba6735033_ss_xp_cell.obo_functional.owl	872822913	475536050
/media/uoa/Data1/ore2014_dataset/ClassificationEL/09d2807f-d8a1-4e15-8fbe-d15627f469e7_a_symptom.owl2_functional.owl	830360397	284062410
/media/uoa/Data1/ore2014_dataset/ClassificationEL/09d9eca5-e016-4f66-8f16-bee1ec386eb1_protlabels.owl_functional.owl	814460655	225221958
/media/uoa/Data1/ore2014_dataset/ClassificationEL/09e56d2d-e978-40b2-ae38-7571c5bd69ae_instrument.owl_functional.owl	752566278	175010584
/media/uoa/Data1/ore2014_dataset/ClassificationEL/09e75e49-a3b6-4326-b42b-15b53069176c_ezeichnungen_P_functional.owl	773752340	-241621492957420
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0a0136fd-cd88-41a6-a3da-83380dc0af18_Heilpflanzen_E_functional.owl	774294128	-241622439365689
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0a314cbc-3ffe-4f6e-b6a5-cae94a760fbb_Settlement.owl_functional.owl	811938834	223738188
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0a331e49-6855-471e-b7c3-0a1d751be064_anatstaged.obo_functional.owl	1146571472	862091156
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0a435c56-b3a2-4a6d-85ed-aec812144793_nt_anatomy.obo_functional.owl	800052635	250566486
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0a47680d-68aa-4f76-ac23-b7995492295d_Park.owl_functional.owl	817320506	225105528
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0a79395c-92c6-4b9f-99f1-c25649174dac_fma.owl_functional.owl	2458156908	14269552395
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0a96c099-bca4-45f3-bc94-cda47e8f61f6_evelopment.obo_functional.owl	803839737	207103441
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0a9b7b1f-dc5c-4cfd-805f-823372be8a47_ameNet_1.1.owl_functional.owl	888884060	1647679913
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0aa1fe44-aa68-4088-986b-2c97f5acd5d7_nverzeichnis_J_functional.owl	802481342	-241649640682287
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0ac0f77a-ec1d-460a-b067-63ba73944411_cogat_v0.3.owl_functional.owl	819434803	308050162
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0ada0275-aacc-4314-b611-4b8ab4bcdd2a_henotype_xp_go_functional.owl	819090883	375002497
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0af29ac5-5fb2-4428-8332-bdb75fab5b0c_vario.owx_functional.owl	879609832	270789390
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0b0a4e5b-d23f-43b7-8058-799c8125e251_rySample_pages_functional.owl	809983065	-241654439960593
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0b13099f-0f58-4c6e-9b97-a002fa5d93d4_wbls.owl_functional.owl	791718037	242062052
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0b23c217-9a9d-430a-84a5-b5420dcbbd10_hp.owl_functional.owl	1159466424	1508532419
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0b269d8d-1c50-45ce-ae4b-60a46714d203_classified.obo_functional.owl	1267788652	987798590
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0b3204d4-768b-4e1f-b8a6-33d629d5ae91_xaosimple.obo_functional.owl	916401126	767898201
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0b5efdd0-bef2-4f27-a031-8e791655a953_psims.obo_functional.owl	923166463	572659139
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0ba9ffc7-2227-4d7e-8549-110122c9017e_PSIMOD.obo_functional.owl	973922300	557458107
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0be7640e-1f36-4db5-b96d-26eae0df6e31_onto.rdf_functional.owl	788357112	176873448
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0bfc3bd6-41f4-4d29-95fe-6e72a34ec3e4_visiaetype.owl_functional.owl	1099750781	583200402
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0c593ec0-1894-4be9-9277-02fe59d42a49_mod.obo_functional.owl	890910874	585117977
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0c5c41eb-6a00-4b7e-b79d-23f4f021f731_20060526.rdf_functional.owl	768306004	-241671302219744
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0c756021-1e52-4a68-9a35-9da860bd0b85_Language.owl_functional.owl	799269122	243673092
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0c7d7cbb-fa47-4131-8242-7f3523bbb873_russiaB.rdf_functional.owl	782427299	247013572
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0c9a859b-9744-4dbd-9082-de6b49539b6c_prerelease.obo_functional.owl	1101946652	933148435
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0c9b2172-a03a-4918-9875-9e2eae3fd2ad_al_process.obo_functional.owl	1528436346	3563008618
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0ca85c03-017a-4a62-b47d-82d1ae7c815a_4802s1s2s3.owl_functional.owl	1190237504	972249240
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0cc8d133-037d-4fbc-aa70-51f51bd77d1a_ballLeague.owl_functional.owl	790368912	236862976
